Player,Age,League,Position,Team,Birth country,Non-penalty goals per 90,npxG per 90,"Successful dribbles, %","Goal conversion, %",Touches in box per 90,"Accurate short / medium passes, %",Passes per 90,Shot assists per 90,xA per 90,Assists per 90,Second assists per 90,Third assists per 90,Progressive passes per 90,Progressive runs per 90,"Duels won, %",pAdj Tkl+Int per 90,Successful defensive actions per 90,PAdj Sliding tackles,"Defensive duels won, %",Fouls per 90,Cards per 90,Shots blocked per 90,PAdj Interceptions,"Aerial duels won, %","Accurate long passes, %","1st, 2nd, 3rd assists",Conceded goals per 90,Prevented goals per 90,Shots against per 90,"Save rate, %",Exits per 90,Passes,"Long Pass
Cmp %","% of Passes
Being Short","% of Passes
Being Lateral","Received
Passes",Goals prevented %,"Accurate passes, %",Shots per 90,"Accurate crosses, %",Smart passes per 90,xA per Shot Assist,Accelerations per 90,Aerial duels won per 90,Fouls suffered per 90,npxG per shot,Crosses per 90,pos_group,league_clean
S. louis,20,English National League North South 25-26,"RB, RCB",Buxton,England,0.9158699808795412,0.9330783938814532,0.3441682600382409,0.95697896749522,0.7495219885277247,0.4512428298279158,0.8107074569789675,0.4416826003824092,0.7562141491395793,0.9292543021032504,0.965583173996176,0.982791586998088,0.5783938814531548,0.6586998087954111,0.6166347992351816,0.0076481835564053,0.1395793499043977,0.0783938814531548,0.7141491395793499,0.7705544933078394,0.9416826003824093,0.0353728489483747,0.0124282982791587,0.4521988527724665,0.844168260038241,0.991395793499044,0.4990439770554493,0.5009560229445507,0.3891013384321223,0.762906309751434,0.5009560229445507,0.8107074569789675,0.844168260038241,0.5009560229445507,0.022944550669216,0.8671128107074569,0.5009560229445507,0.6653919694072657,0.4674952198852772,0.8116634799235182,0.3307839388145315,0.9617590822179732,0.7160611854684512,0.5889101338432122,0.2762906309751434,0.9847036328871892,0.6883365200764818,Defender,NL North/South
W. Spiers,20,English National League North South 25-26,RB,Merthyr Town,Wales,0.2562141491395793,0.6175908221797323,0.6462715105162524,0.2562141491395793,0.9579349904397706,0.7151051625239006,0.8814531548757171,0.9053537284894836,0.9024856596558316,0.9808795411089866,0.9426386233269598,0.965583173996176,0.5860420650095602,0.9980879541108988,0.1003824091778202,0.4617590822179732,0.1854684512428298,0.2973231357552581,0.0095602294455066,0.51434034416826,0.2609942638623327,0.1281070745697896,0.5258126195028681,0.0602294455066921,0.7925430210325047,0.994263862332696,0.4990439770554493,0.5009560229445507,0.0344168260038241,0.8546845124282982,0.5009560229445507,0.8814531548757171,0.7925430210325047,0.5009560229445507,0.0210325047801147,0.9426386233269598,0.5009560229445507,0.7667304015296367,0.8040152963671128,0.4034416826003824,0.9789674952198852,0.6472275334608031,1.0,0.011472275334608,0.9531548757170172,0.4082217973231357,0.858508604206501,Defender,NL North/South
J. Nyahwema,20,English National League North South 25-26,"LB, LW, CF",King's Lynn Town,England,0.2562141491395793,0.9349904397705544,0.5879541108986616,0.2562141491395793,1.0,0.3804971319311663,0.1720841300191204,0.5363288718929254,0.7896749521988528,0.2762906309751434,0.9952198852772468,0.3690248565965583,0.017208413001912,0.9904397705544932,0.1204588910133843,0.0267686424474187,0.0478011472275334,0.0783938814531548,0.9149139579349904,0.8393881453154876,0.9416826003824093,0.0353728489483747,0.0401529636711281,0.1682600382409178,0.7925430210325047,0.9388145315487572,0.4990439770554493,0.5009560229445507,0.0019120458891013,0.5181644359464627,0.5009560229445507,0.1720841300191204,0.7925430210325047,0.5009560229445507,0.0019120458891013,0.2848948374760994,0.5009560229445507,0.4435946462715105,0.9980879541108988,0.6663479923518164,0.3307839388145315,0.9397705544933078,0.8499043977055449,0.1032504780114722,0.8183556405353728,0.3460803059273422,0.9541108986615678,Defender,NL North/South
R. Faakye,20,English National League North South 25-26,"LCB, CB, LCB3",Peterborough Sports,Wales,0.2562141491395793,0.8164435946462715,0.9550669216061184,0.2562141491395793,0.8518164435946463,0.8355640535372849,0.8604206500956023,0.2877629063097514,0.2370936902485659,0.2762906309751434,0.9732313575525812,0.3690248565965583,0.7055449330783938,0.7007648183556405,0.9369024856596558,0.9961759082217974,0.9541108986615678,0.4139579349904397,0.9292543021032504,0.6854684512428298,0.1156787762906309,0.994263862332696,0.9980879541108988,0.3585086042065009,0.1175908221797323,0.8183556405353728,0.4990439770554493,0.5009560229445507,0.3059273422562141,0.7265774378585086,0.5009560229445507,0.8604206500956023,0.1175908221797323,0.5009560229445507,0.4244741873804971,0.7667304015296367,0.5009560229445507,0.7304015296367112,0.6902485659655831,0.0898661567877629,0.9426386233269598,0.3087954110898661,0.7332695984703633,0.5076481835564054,0.8690248565965584,0.7447418738049714,0.3001912045889101,Defender,NL North/South
K. Pasiek,20,English National League North South 25-26,LB,Macclesfield Town,Poland,0.95697896749522,0.9579349904397706,0.5181644359464627,0.8537284894837476,0.8680688336520076,0.1892925430210325,0.2963671128107074,0.7275334608030593,0.7896749521988528,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.5621414913957935,0.9464627151051626,0.4435946462715105,0.4053537284894837,0.6051625239005736,0.0783938814531548,0.4340344168260038,0.5525812619502868,0.9416826003824093,0.0353728489483747,0.5105162523900574,0.5831739961759083,0.9808795411089866,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.0544933078393881,0.4168260038240918,0.5009560229445507,0.2963671128107074,0.9808795411089866,0.5009560229445507,0.4627151051625239,0.3575525812619503,0.5009560229445507,0.3518164435946462,0.8690248565965584,0.5267686424474187,0.3307839388145315,0.777246653919694,0.994263862332696,0.5697896749521989,0.9531548757170172,0.8355640535372849,0.9063097514340344,Defender,NL North/South
S. Davis,20,English National League North South 25-26,"RB, RWB",Chelmsford City,England,0.2562141491395793,0.9732313575525812,0.6978967495219885,0.2562141491395793,0.3135755258126195,0.3537284894837476,0.5994263862332696,0.7782026768642447,0.7896749521988528,0.2762906309751434,0.3336520076481835,0.9904397705544932,0.4703632887189292,0.4933078393881453,0.2313575525812619,0.1739961759082218,0.7409177820267686,0.6759082217973231,0.2208413001912046,0.3489483747609943,0.4751434034416826,0.0353728489483747,0.1491395793499044,0.1137667304015296,0.7179732313575525,0.8183556405353728,0.4990439770554493,0.5009560229445507,0.2227533460803059,0.6309751434034416,0.5009560229445507,0.5994263862332696,0.7179732313575525,0.5009560229445507,0.3326959847036329,0.6118546845124283,0.5009560229445507,0.4282982791586998,0.8040152963671128,0.2141491395793499,0.3307839388145315,0.6845124282982792,0.2170172084130019,0.248565965583174,0.1405353728489483,0.9292543021032504,0.8030592734225621,Defender,NL North/South
B. Beacroft,20,English National League North South 25-26,"RB, RWB, RB5",Farnborough,England,0.2562141491395793,0.2160611854684512,0.2074569789674952,0.2562141491395793,0.5344168260038241,0.4196940726577438,0.4531548757170172,0.7447418738049714,0.6500956022944551,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.751434034416826,0.9139579349904398,0.0936902485659655,0.9732313575525812,0.9235181644359464,0.948374760994264,0.1175908221797323,0.4005736137667304,0.52868068833652,0.4034416826003824,0.9445506692160612,0.4110898661567878,0.1950286806883365,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.4177820267686424,0.2906309751434034,0.5009560229445507,0.4531548757170172,0.1950286806883365,0.5009560229445507,0.8164435946462715,0.5334608030592735,0.5009560229445507,0.2217973231357552,0.1147227533460803,0.1998087954110898,0.3307839388145315,0.4407265774378585,0.9369024856596558,0.4760994263862332,0.7877629063097514,0.5564053537284895,0.8565965583173997,Defender,NL North/South
J. Towns,20,English National League North South 25-26,"DMF, RCMF, LCMF",AFC Totton,England,0.2562141491395793,0.0334608030592734,0.0611854684512428,0.2562141491395793,0.0210325047801147,0.2160611854684512,0.0038240917782026,0.4416826003824092,0.4866156787762906,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.0019120458891013,0.1615678776290631,0.372848948374761,0.4101338432122371,0.8078393881453155,0.5688336520076482,0.8068833652007649,0.0019120458891013,0.0,0.375717017208413,0.4244741873804971,0.025812619502868,0.0019120458891013,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.9636711281070746,0.9388145315487572,0.5009560229445507,0.0038240917782026,0.0019120458891013,0.5009560229445507,0.7074569789674953,0.0210325047801147,0.5009560229445507,0.3097514340344168,0.02868068833652,0.0898661567877629,0.3307839388145315,0.5659655831739961,0.2170172084130019,0.0783938814531548,0.4311663479923518,0.0334608030592734,0.0363288718929254,Defender,NL North/South
J. McDowell,20,English National League North South 25-26,RB,Bedford Town,England,0.2562141491395793,0.367112810707457,0.0611854684512428,0.2562141491395793,0.3852772466539197,0.0038240917782026,0.0152963671128107,0.0478011472275334,0.0803059273422562,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.3346080305927342,0.1730401529636711,0.378585086042065,0.8565965583173997,0.8948374760994264,0.0783938814531548,0.1673040152963671,0.0267686424474187,0.0133843212237093,0.390057361376673,0.8986615678776291,0.5831739961759083,0.005736137667304,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.9636711281070746,0.0803059273422562,0.5009560229445507,0.0152963671128107,0.005736137667304,0.5009560229445507,0.9980879541108988,0.0506692160611854,0.5009560229445507,0.0038240917782026,0.6376673040152964,0.0898661567877629,0.3307839388145315,0.0803059273422562,0.8776290630975143,0.8279158699808795,0.1281070745697896,0.2982791586998088,0.2887189292543021,Defender,NL North/South
H. Thomas,20,English National League North South 25-26,"RCB, RCB3, LCB3",Hampton & Richmond,England,0.2562141491395793,0.5621414913957935,0.9550669216061184,0.2562141491395793,0.4168260038240918,0.6003824091778203,0.6826003824091779,0.2877629063097514,0.2370936902485659,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.8661567877629063,0.607074569789675,0.8489483747609943,0.6147227533460803,0.6233269598470363,0.0783938814531548,0.8011472275334608,0.630019120458891,0.4751434034416826,0.5411089866156787,0.7026768642447419,0.7131931166347992,0.152963671128107,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.7351816443594646,0.3021032504780114,0.5009560229445507,0.6826003824091779,0.152963671128107,0.5009560229445507,0.887189292543021,0.6022944550669216,0.5009560229445507,0.3747609942638623,0.4837476099426386,0.5860420650095602,0.3307839388145315,0.3087954110898661,0.4818355640535373,0.7609942638623327,0.1491395793499044,0.6520076481835564,0.2552581261950287,Defender,NL North/South
M. Jolliffe,20,English National League North South 25-26,"LDMF, LCMF, RDMF",Salisbury,England,0.2562141491395793,0.0334608030592734,0.6978967495219885,0.2562141491395793,0.3250478011472275,0.0420650095602294,0.3040152963671128,0.6701720841300192,0.0803059273422562,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.2026768642447418,0.762906309751434,0.0889101338432122,0.777246653919694,0.904397705544933,0.9866156787762906,0.2007648183556405,0.0095602294455067,0.9416826003824093,0.0353728489483747,0.5430210325047801,0.01434034416826,0.1108986615678776,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.4216061185468451,0.6921606118546845,0.5009560229445507,0.3040152963671128,0.1108986615678776,0.5009560229445507,0.7762906309751434,0.2390057361376673,0.5009560229445507,0.0927342256214149,0.02868068833652,0.2141491395793499,0.3307839388145315,0.0803059273422562,0.9847036328871892,0.2619502868068833,0.754302103250478,0.0334608030592734,0.7103250478011472,Defender,NL North/South
Owen Dore,20,English National League North South 25-26,"LCB3, LCB, LB",Salisbury,England,0.2562141491395793,0.1988527724665392,0.0611854684512428,0.2562141491395793,0.3326959847036329,0.948374760994264,0.8910133843212237,0.6845124282982792,0.3747609942638623,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.5726577437858509,0.3087954110898661,0.0325047801147227,0.0363288718929254,0.0095602294455066,0.0783938814531548,0.005736137667304,0.1395793499043977,0.02868068833652,0.0353728489483747,0.0478011472275334,0.1080305927342256,0.7925430210325047,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.9636711281070746,0.4952198852772466,0.5009560229445507,0.8910133843212237,0.7925430210325047,0.5009560229445507,0.2619502868068833,0.9082217973231358,0.5009560229445507,0.8594646271510517,0.2447418738049713,0.9426386233269598,0.3307839388145315,0.1969407265774378,0.2170172084130019,0.1778202676864244,0.0841300191204589,0.2982791586998088,0.6195028680688337,Defender,NL North/South
H. Carson,20,English National League North South 25-26,"LCB, LCB3",Chester,England,0.2562141491395793,0.1453154875717017,0.9550669216061184,0.2562141491395793,0.0831739961759082,0.858508604206501,0.4455066921606118,0.0478011472275334,0.0803059273422562,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.4837476099426386,0.150095602294455,0.9464627151051626,0.3881453154875717,0.2648183556405353,0.2332695984703633,0.4894837476099426,0.5334608030592733,0.0783938814531548,0.6606118546845124,0.4541108986615679,0.5497131931166348,0.5315487571701721,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.8824091778202677,0.3346080305927342,0.5009560229445507,0.4455066921606118,0.5315487571701721,0.5009560229445507,0.5927342256214149,0.4588910133843212,0.5009560229445507,0.6931166347992351,0.0650095602294455,0.9837476099426388,0.3307839388145315,0.0803059273422562,0.2170172084130019,0.4034416826003824,0.2762906309751434,0.4149139579349904,0.1175908221797323,Defender,NL North/South
L. Colwell,20,English National League North South 25-26,"RB, RWB, LB",Chippenham Town,England,0.2562141491395793,0.2141491395793499,0.4034416826003824,0.2562141491395793,0.5745697896749522,0.6950286806883366,0.5927342256214149,0.6845124282982792,0.6500956022944551,0.904397705544933,0.739961759082218,0.8212237093690249,0.3709369024856596,0.8240917782026769,0.02868068833652,0.4187380497131931,0.5803059273422562,0.3709369024856596,0.0573613766730401,0.934034416826004,0.9416826003824093,0.3260038240917782,0.4608030592734226,0.0688336520076481,0.3116634799235181,0.8910133843212237,0.4990439770554493,0.5009560229445507,0.231357552581262,0.7992351816443595,0.5009560229445507,0.5927342256214149,0.3116634799235181,0.5009560229445507,0.0420650095602294,0.762906309751434,0.5009560229445507,0.7552581261950286,0.0956022944550669,0.8336520076481836,0.3307839388145315,0.5305927342256214,0.8011472275334608,0.141491395793499,0.3623326959847036,0.6405353728489483,0.7896749521988528,Defender,NL North/South
D. Rose,20,English National League North South 25-26,"RB, RDMF, RB5",AFC Totton,England,0.2562141491395793,0.4072657743785851,0.6462715105162524,0.2562141491395793,0.4952198852772466,0.3097514340344168,0.7609942638623327,0.97131931166348,0.9760994263862331,0.9617590822179732,0.8881453154875717,0.8212237093690249,0.9244741873804972,0.5822179732313576,0.1759082217973231,0.6175908221797323,0.1586998087954111,0.6567877629063098,0.02868068833652,0.6013384321223709,0.2609942638623327,0.4464627151051625,0.6042065009560229,0.4302103250478011,0.2619502868068833,0.962715105162524,0.4990439770554493,0.5009560229445507,0.2581261950286807,0.2179732313575526,0.5009560229445507,0.7609942638623327,0.2619502868068833,0.5009560229445507,0.4397705544933078,0.7954110898661568,0.5009560229445507,0.2122370936902485,0.887189292543021,0.4493307839388145,0.7217973231357553,0.8374760994263862,0.7160611854684512,0.502868068833652,0.3460803059273422,0.1701720841300191,0.9378585086042064,Defender,NL North/South
B. Wilson,20,English National League North South 25-26,"LB, RB, RCB3",Oxford City,England,0.2562141491395793,0.0334608030592734,0.9550669216061184,0.2562141491395793,0.1166347992351816,0.395793499043977,0.1854684512428298,0.0478011472275334,0.0803059273422562,0.2762906309751434,0.9952198852772468,0.3690248565965583,0.3642447418738049,0.150095602294455,0.367112810707457,0.2963671128107074,0.2045889101338432,0.0783938814531548,0.0697896749521988,0.1290630975143403,0.0248565965583174,0.3260038240917782,0.3833652007648183,0.7246653919694073,0.0105162523900573,0.9388145315487572,0.4990439770554493,0.5009560229445507,0.722753346080306,0.7858508604206501,0.5009560229445507,0.1854684512428298,0.0105162523900573,0.5009560229445507,0.4608030592734226,0.5181644359464627,0.5009560229445507,0.3537284894837476,0.02868068833652,0.0898661567877629,0.3307839388145315,0.0803059273422562,0.2170172084130019,0.6539196940726577,0.375717017208413,0.0334608030592734,0.505736137667304,Defender,NL North/South
E. Humphries,20,English National League North South 25-26,LB,Oxford City,England,0.2562141491395793,0.0334608030592734,0.1338432122370937,0.2562141491395793,0.0210325047801147,0.0726577437858508,0.5908221797323135,0.4101338432122371,0.2370936902485659,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.934034416826004,0.3145315487571701,0.4875717017208413,0.031548757170172,0.751434034416826,0.0783938814531548,0.4674952198852772,0.8346080305927343,0.9416826003824093,0.3260038240917782,0.0420650095602294,0.2858508604206501,0.9502868068833652,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.3307839388145315,0.4550669216061185,0.5009560229445507,0.5908221797323135,0.9502868068833652,0.5009560229445507,0.948374760994264,0.7495219885277247,0.5009560229445507,0.3307839388145315,0.02868068833652,0.9837476099426388,0.3307839388145315,0.1912045889101338,0.8499043977055449,0.4646271510516252,0.375717017208413,0.0334608030592734,0.3910133843212237,Defender,NL North/South
D. Mitchell,20,English National League North South 25-26,"RDMF, RCMF, RCMF3",AFC Telford United,England,0.2562141491395793,0.1108986615678776,0.2676864244741874,0.2562141491395793,0.1166347992351816,0.494263862332696,0.7533460803059273,0.8078393881453155,0.7896749521988528,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.2160611854684512,0.372848948374761,0.1701720841300191,0.8336520076481836,0.9139579349904398,0.9024856596558316,0.4770554493307839,0.1156787762906309,0.4397705544933078,0.4608030592734226,0.7332695984703633,0.2198852772466539,0.3193116634799235,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.3059273422562141,0.8432122370936902,0.5009560229445507,0.7533460803059273,0.3193116634799235,0.5009560229445507,0.0994263862332696,0.4378585086042065,0.5009560229445507,0.6586998087954111,0.3508604206500956,0.8776290630975143,0.3307839388145315,0.635755258126195,0.2170172084130019,0.254302103250478,0.5803059273422562,0.0803059273422562,0.3202676864244742,Defender,NL North/South
C. Sayers,21,English National League North South 25-26,"LB, LCB3, LCB",Hampton & Richmond,England,0.5889101338432122,0.4722753346080306,0.7963671128107075,0.5975143403441683,0.24282982791587,0.5697896749521989,0.48565965583174,0.4722753346080306,0.5793499043977055,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.7428298279158699,0.4933078393881453,0.6051625239005736,0.5573613766730402,0.8183556405353728,0.3298279158699809,0.6596558317399618,0.2084130019120459,0.4158699808795411,0.6233269598470363,0.6089866156787763,0.1663479923518164,0.4550669216061185,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.6166347992351817,0.1625239005736137,0.5009560229445507,0.48565965583174,0.4550669216061185,0.5009560229445507,0.6673040152963671,0.5449330783938815,0.5009560229445507,0.3594646271510516,0.4990439770554493,0.6873804971319312,0.7217973231357553,0.6998087954110899,0.5717017208413002,0.2944550669216061,0.4072657743785851,0.5564053537284895,0.7533460803059273,Defender,NL North/South
M. Parker,21,English National League North South 25-26,"LCB, LCB3",Hereford FC,England,0.8011472275334608,0.372848948374761,0.4875717017208413,0.8154875717017208,0.7112810707456979,0.4608030592734226,0.8068833652007649,0.8346080305927343,0.7562141491395793,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.8967495219885278,1.0,0.8087954110898662,0.6739961759082218,0.4799235181644359,0.0783938814531548,0.6854684512428298,0.9961759082217974,0.9416826003824093,0.511472275334608,0.7409177820267686,0.6252390057361377,0.9063097514340344,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.1453154875717017,0.780114722753346,0.5009560229445507,0.8068833652007649,0.9063097514340344,0.5009560229445507,0.4359464627151052,0.734225621414914,0.5009560229445507,0.6787762906309751,0.6233269598470363,0.7294455066921606,0.8881453154875717,0.4799235181644359,0.9560229445506692,0.4282982791586998,0.8891013384321224,0.3097514340344168,0.7476099426386233,Defender,NL North/South
C. Weston,21,English National League North South 25-26,"DMF, LCMF, LDMF",Curzon Ashton,England,0.7084130019120459,0.8910133843212237,0.5965583173996176,0.5516252390057361,0.4837476099426386,0.3164435946462715,0.6042065009560229,0.8738049713193117,0.951242829827916,0.847036328871893,0.9158699808795412,0.7638623326959847,0.6022944550669216,0.3021032504780114,0.2676864244741874,0.2925430210325048,0.5669216061185468,0.6835564053537285,0.3393881453154875,0.6147227533460803,0.4397705544933078,0.7065009560229446,0.2504780114722753,0.1950286806883365,0.5152963671128107,0.9101338432122372,0.4990439770554493,0.5009560229445507,0.3499043977055449,0.2887189292543021,0.5009560229445507,0.6042065009560229,0.5152963671128107,0.5009560229445507,0.3690248565965583,0.638623326959847,0.5009560229445507,0.3365200764818356,0.904397705544933,0.7858508604206501,0.9646271510516252,0.8814531548757171,0.5717017208413002,0.24282982791587,0.5736137667304015,0.6185468451242829,0.5697896749521989,Defender,NL North/South
Jez Davies,21,English National League North South 25-26,"DMF, RCMF3, RCMF",Peterborough Sports,England,0.2562141491395793,0.8413001912045889,0.7858508604206501,0.2562141491395793,0.8403441682600382,0.4091778202676864,0.6902485659655831,0.8193116634799236,0.5793499043977055,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.2992351816443594,0.8804971319311663,0.0975143403441682,0.4694072657743786,0.4847036328871893,0.4139579349904397,0.3068833652007648,0.0564053537284895,0.4158699808795411,0.6787762906309751,0.5105162523900574,0.4474187380497132,0.3078393881453155,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.0726577437858508,0.875717017208413,0.5009560229445507,0.6902485659655831,0.3078393881453155,0.5009560229445507,0.2370936902485659,0.6233269598470363,0.5009560229445507,0.6013384321223709,0.9072657743785852,0.7036328871892925,0.3307839388145315,0.254302103250478,0.6195028680688337,0.5774378585086042,0.8288718929254302,0.5105162523900574,0.6013384321223709,Defender,NL North/South
D. O'Connor,21,English National League North South 25-26,"LCB, LCB3, LB",AFC Totton,Republic of Ireland,0.2562141491395793,0.0334608030592734,0.9550669216061184,0.2562141491395793,0.4426386233269598,0.8661567877629063,0.6195028680688337,0.3011472275334608,0.7562141491395793,0.9445506692160612,0.3336520076481835,0.3690248565965583,0.3403441682600382,0.0869980879541109,0.5315487571701721,0.1797323135755258,0.2609942638623327,0.0783938814531548,0.731357552581262,0.9904397705544932,0.9416826003824093,0.635755258126195,0.277246653919694,0.9120458891013384,0.0277246653919694,0.8422562141491395,0.4990439770554493,0.5009560229445507,0.8001912045889101,0.7380497131931166,0.5009560229445507,0.6195028680688337,0.0277246653919694,0.5009560229445507,0.2791586998087954,0.5391969407265774,0.5009560229445507,0.7208413001912046,0.02868068833652,0.9837476099426388,0.3307839388145315,0.994263862332696,0.2170172084130019,0.5200764818355641,0.1491395793499044,0.0334608030592734,0.1826003824091778,Defender,NL North/South
B. Collins,21,English National League North South 25-26,LB,Southport,England,0.9158699808795412,0.2753346080305927,0.7896749521988528,0.95697896749522,0.5344168260038241,0.8910133843212237,0.8202676864244742,0.6309751434034416,0.2370936902485659,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.4990439770554493,0.8432122370936902,0.1606118546845124,0.1032504780114722,0.1969407265774378,0.6567877629063098,0.0497131931166348,0.0898661567877628,0.1367112810707457,0.0353728489483747,0.0927342256214149,0.24282982791587,0.1950286806883365,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.0745697896749522,0.7877629063097514,0.5009560229445507,0.8202676864244742,0.1950286806883365,0.5009560229445507,0.2294455066921606,0.9177820267686424,0.5009560229445507,0.7705544933078394,0.4990439770554493,0.1806883365200765,0.3307839388145315,0.1663479923518164,0.9617590822179732,0.0879541108986615,0.6969407265774379,0.2619502868068833,0.8059273422562141,Defender,NL North/South
T. Barton,21,English National League North South 25-26,RB,Darlington 1883,United States,0.2562141491395793,0.0975143403441682,0.3441682600382409,0.2562141491395793,0.2753346080305927,0.3078393881453155,0.3518164435946462,0.2676864244741874,0.2370936902485659,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.2160611854684512,0.719885277246654,0.0038240917782026,0.8680688336520076,0.4282982791586998,0.7734225621414914,0.0019120458891013,0.5650095602294455,0.1367112810707457,0.7390057361376673,0.8546845124282982,0.0745697896749522,0.1261950286806883,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.2131931166347992,0.6787762906309751,0.5009560229445507,0.3518164435946462,0.1261950286806883,0.5009560229445507,0.4722753346080306,0.392925430210325,0.5009560229445507,0.3135755258126195,0.4837476099426386,0.1931166347992352,0.3307839388145315,0.3326959847036329,0.7160611854684512,0.1108986615678776,0.6969407265774379,0.0688336520076481,0.6424474187380497,Defender,NL North/South
S. Tarima,21,English National League North South 25-26,"RB, RB5, RWB",Worksop Town,England,0.2562141491395793,0.0334608030592734,0.5430210325047801,0.2562141491395793,0.3470363288718929,0.5258126195028681,0.254302103250478,0.7074569789674953,0.7103250478011472,0.9550669216061184,0.3336520076481835,0.3690248565965583,0.1969407265774378,0.8049713193116634,0.4225621414913958,0.511472275334608,0.959847036328872,0.6347992351816444,0.9359464627151052,0.5936902485659656,0.9416826003824093,0.0353728489483747,0.5219885277246654,0.2141491395793499,0.7925430210325047,0.8527724665391969,0.4990439770554493,0.5009560229445507,0.1720841300191204,0.6826003824091779,0.5009560229445507,0.254302103250478,0.7925430210325047,0.5009560229445507,0.8891013384321224,0.3977055449330784,0.5009560229445507,0.5468451242829828,0.02868068833652,0.2399617590822179,0.3307839388145315,0.5994263862332696,0.2170172084130019,0.2466539196940726,0.5420650095602294,0.0334608030592734,0.7896749521988528,Defender,NL North/South
H. Barbrook,21,English National League North South 25-26,LB,Chelmsford City,England,0.777246653919694,0.8623326959847036,0.6080305927342257,0.6969407265774379,0.9053537284894836,0.5009560229445507,0.2523900573613766,0.5908221797323135,0.5793499043977055,0.5736137667304015,0.3336520076481835,0.3690248565965583,0.2676864244741874,0.4110898661567878,0.4072657743785851,0.5994263862332696,0.5717017208413002,0.4550669216061185,0.7782026768642447,0.6959847036328872,0.52868068833652,0.2915869980879541,0.6147227533460803,0.4799235181644359,0.3632887189292543,0.3776290630975143,0.4990439770554493,0.5009560229445507,0.3556405353728489,0.7609942638623327,0.5009560229445507,0.2523900573613766,0.3632887189292543,0.5009560229445507,0.6634799235181644,0.3097514340344168,0.5009560229445507,0.5869980879541109,0.8288718929254302,0.401529636711281,0.6778202676864244,0.5047801147227533,0.5468451242829828,0.6443594646271511,0.8068833652007649,0.6826003824091779,0.5841300191204589,Defender,NL North/South
B. Isaacson,21,English National League North South 25-26,"RB, LB",Bedford Town,England,0.2562141491395793,0.0822179732313575,0.3441682600382409,0.2562141491395793,0.0210325047801147,0.0516252390057361,0.0516252390057361,0.5564053537284895,0.6500956022944551,0.2762906309751434,0.3336520076481835,0.3690248565965583,0.6405353728489483,0.5975143403441683,0.1988527724665392,0.7552581261950286,0.8413001912045889,0.0783938814531548,0.0640535372848948,0.51434034416826,0.9416826003824093,0.5258126195028681,0.8202676864244742,0.4713193116634799,0.1644359464627151,0.1806883365200765,0.4990439770554493,0.5009560229445507,0.6089866156787762,0.1797323135755258,0.5009560229445507,0.0516252390057361,0.1644359464627151,0.5009560229445507,0.8240917782026769,0.02868068833652,0.5009560229445507,0.0535372848948374,0.1759082217973231,0.7791586998087954,0.3307839388145315,0.6998087954110899,0.9139579349904398,0.6806883365200764,0.6051625239005736,0.0803059273422562,0.652963671128107,Defender,NL North/South
